2011-05-11,PCIT,PCIT algorithm - Partial Correlation Coefficient with Information Theory
2011-05-10,SAFD,Statistical Analysis of Fuzzy Data
2011-05-09,CADFtest,This package performs the CADF unit root test proposed in Hansen (1995)
2011-05-09,MBESS,MBESS
2011-05-08,fastR,Data sets and utilities for Foundations and Applications of Statistics by R Pruim
2011-05-08,ROCwoGS,Non-parametric estimation of ROC curves without Gold Standard Test
2011-05-08,smco,A simple Monte Carlo optimizer using adaptive coordinate sampling
2011-05-06,infoDecompuTE,Information Decomposition of Two-phase Experiments
2011-05-06,Rcplex,R interface to CPLEX
2011-05-05,monmlp,Monotone multi-layer perceptron neural network
2011-05-04,HWEintrinsic,Objective Bayesian Testing for the Hardy-Weinberg Equilibrium Problem
2011-05-03,aratio,Assessment ratio analysis
2011-05-03,dataframes2xls,dataframes2xls writes data frames to xls files
2011-05-03,trip,Spatial analysis of animal track data
2011-05-02,Cprob,Conditional probability function of a competing event
2011-05-02,phyext,An extension of some of the classes in phylobase. Tree objects now support subnodes on branches
2011-04-29,proto,Prototype object-based programming
2011-04-28,NightDay,Night and Day Boundary Plot Funtion
2011-04-28,scape,Statistical Catch-at-Age Plotting Environment
2011-04-27,mugnet,Mixture of Gaussian Bayesian Network Model
2011-04-27,ppls,Penalized Partial Least Squares
2011-04-26,cobs,COBS – Constrained B-splines (Sparse matrix based)
2011-04-26,hexbin,Hexagonal Binning Routines
2011-04-26,lcmr,lcmr package
2011-04-26,lpSolve,Interface to Lp_solve v. 5.5 to solve linear/integer programs
2011-04-26,MAPLES,Smoothed age profile estimation
2011-04-26,r2dRue,2d Rain Use Efficience model
2011-04-25,insideRODE,"insideRODE includes buildin functions with deSolve solver and C/FORTRAN interfaces to nlme, together with compiled codes"
2011-04-25,pcse,Panel-Corrected Standard Error Estimation in R
2011-04-25,rminer,Simpler use of data mining methods (e.g. NN and SVM) in classification and regression
2011-04-25,sampfling,Sampford sampling (w/o replacement and unequal probabilities)
2011-04-25,waterfall,Waterfall Charts in R
2011-04-24,coarseDataTools,A collection of functions to help with analysis of coarse infectious disease data
2011-04-24,exact2x2,Exact Conditional Tests and Confidence Intervals for 2x2 tables
2011-04-24,fftw,Fast FFT and DCT based on FFTW
2011-04-24,mnspc,Multivariate Nonparametric Statistical Process Control
2011-04-24,picante,R tools for integrating phylogenies and ecology
2011-04-24,rsdepth,Ray Shooting Depth (i.e. RS Depth) functions for bivariate analysis
2011-04-24,SPECIES,Statistical package for species richness estimation
2011-04-24,stoichcalc,R Functions for Solving Stoichiometric Equations
2011-04-23,CCM,Correlation classification method (CCM)
2011-04-23,LiblineaR,Linear Predictive Models Based On The Liblinear C/C++ Library
2011-04-15,bayesGARCH,"Bayesian Estimation of the GARCH(1,1) Model with Student-t Innovations"
2011-04-15,lmmlasso,Linear mixed-effects models with Lasso
2011-04-14,batch,Batching Routines in Parallel and Passing Command-Line Arguments to R
2011-04-14,fgui,Function GUI
2011-04-14,nor1mix,Normal (1-d) Mixture Models (S3 Classes and Methods)
2011-04-13,BiGGR,"Creates an interface to BiGG database, provides a framework for simulation and produces flux graphs"
2011-04-13,brew,Templating Framework for Report Generation
2011-04-13,mda,Mixture and flexible discriminant analysis
2011-04-13,metafor,Meta-Analysis Package for R
2011-04-13,mrdrc,Model-robust concentration-response analysis
2011-04-13,pvclust,Hierarchical Clustering with P-Values via Multiscale Bootstrap Resampling
2011-04-12,audit,Bounds for Accounting Populations
2011-04-12,PSCN,Parent Specific DNA Copy Number Estimation
2011-04-11,MADAM,This package provides some basic methods for meta-analysis
2011-04-09,NRAIA,"Data sets from ""Nonlinear Regression Analysis and Its Applications"""
2011-04-09,poibin,The Poisson Binomial Distribution
2011-04-08,plsgenomics,PLS analyses for genomics
2011-04-08,rangeMapper,A platform for the study of macroecology of life history traits
2011-04-07,interval,Weighted Logrank Tests and NPMLE for interval censored data
2011-04-07,REQS,R/EQS Interface
2011-04-06,amer,Additive mixed models with lme4
2011-04-06,AquaEnv,AquaEnv - an integrated development toolbox for aquatic chemical model generation
2011-04-06,glmc,Fitting Generalized Linear Models Subject to Constraints
2011-04-06,lcda,Latent Class Discriminant Analysis
2011-04-05,faraway,Functions and datasets for books by Julian Faraway
2011-04-05,mlegp,Maximum Likelihood Estimates of Gaussian Processes
2011-04-05,PottsUtils,Utility Functions of the Potts Models
2011-04-05,QT,QT Knowledge Management System
2011-04-04,CompareTests,"Estimate diagnostic accuracy (sensitivity, specificity, etc) and agreement statistics when one test is conducted on only a subsample of specimens"
2011-04-04,IndependenceTests,Nonparametric tests of independence between random vectors
2011-04-04,popPK,Summary of Population Pharmacokinetic Analysis
2011-04-03,spikeslab,Prediction and variable selection using spike and slab regression
2011-04-03,TeachingSampling,Sampling designs and parameter estimation in finite population
2011-04-01,lmSupport,Support for Linear Models
2011-04-01,phylobase,Base package for phylogenetic structures and comparative data
2011-03-31,aspace,A collection of functions for estimating centrographic statistics and computational geometries for spatial point patterns
2011-03-31,hwde,Models and tests for departure from Hardy-Weinberg equilibrium and independence between loci
2011-03-31,kerdiest,Nonparametric kernel estimation of the distribution function. Bandwidth selection and estimation of related functions
2011-03-31,optimbase,R port of the Scilab optimbase module
2011-03-31,optimsimplex,R port of the Scilab optimsimplex module
2011-03-31,rpart.plot,Plot rpart models. An enhanced version of plot.rpart
2011-03-30,ghyp,A package on the generalized hyperbolic distribution and its special cases
2011-03-30,scatterplot3d,3D Scatter Plot
2011-03-29,penalizedLDA,Penalized classification using Fisher's linear discriminant
2011-03-29,portes,Portmanteau Tests for Time Series Models
2011-03-29,superMDS,Implements the supervised multidimensional scaling (superMDS) proposal of Witten and Tibshirani (2011)
2011-03-28,assist,A Suite of S-Plus Functions Implementing Smoothing Splines
2011-03-28,gnumeric,Read data from files readable by gnumeric
2011-03-28,RobustRankAggreg,Methods for robust rank aggregation
2011-03-28,spi,Compute SPI index
2011-03-27,aylmer,A generalization of Fisher's exact test
2011-03-27,Covpath,COVPATH Package
2011-03-27,InfDim,Infine-dimensional model (IDM) to analyse phenotypic variation in growth trajectories
2011-03-27,Oarray,Arrays with arbitrary offsets
2011-03-27,RFinanceYJ,RFinanceYJ
2011-03-26,BaBooN,Bayesian Bootstrap Predictive Mean Matching - Multiple and single imputation for discrete data
2011-03-26,IPSUR,Introduction to Probability and Statistics Using R
2011-03-26,qualV,Qualitative Validation Methods
2011-03-26,reldist,Relative Distribution Methods
2011-03-26,SimComp,Simultaneous Comparisons for Multiple Endpoints
2011-03-24,DALY,DALY Calculator - A GUI for stochastic DALY calculation in R
2011-03-24,TwoPhaseInd,Two-Phase Independence
2011-03-23,ecolMod,"""A practical guide to ecological modelling - using R as a simulation platform"""
2011-03-23,YjdnJlp,Text Analysis by Yahoo! Japan Develper Network
2011-03-22,R2WinBUGS,Running WinBUGS and OpenBUGS from R / S-PLUS
2011-03-22,truncnorm,Truncated normal distribution
2011-03-21,FD,"Measuring functional diversity (FD) from multiple traits, and other tools for functional ecology"
2011-03-21,GriegSmith,Uses Grieg-Smith method on 2 dimentional spatial data
2011-03-21,HFWutils,"csv import, csv export, garbage collection,string matching and passing by reference"
2011-03-21,mederrRank,Bayesian Methods for Identifying the Most Harmful Medication Errors
2011-03-21,metacor,Meta-analysis of correlation coefficients
2011-03-21,SDaA,Sampling: Design and Analysis
2011-03-21,SiZer,SiZer: Significant Zero Crossings
2011-03-20,RC,Reproducible Computing
2011-03-19,mtcreator,Creating MAGE-TAB files using mtcreator
2011-03-18,approximator,Bayesian prediction of complex computer codes
2011-03-18,calibrator,Bayesian calibration of complex computer codes
2011-03-18,DTK,Dunnett-Tukey-Kramer Pairwise Multiple Comparison Test Adjusted for Unequal Variances and Unequal Sample Sizes
2011-03-17,biclust,BiCluster Algorithms
2011-03-17,corrperm,Permutation Tests of Correlation with Repeated Measurements
2011-03-17,fit4NM,NONMEM platform
2011-03-17,onemap,"Software for constructing genetic maps in experimental crosses: full-sib, RILs, F2 and backcrosses"
2011-03-16,AGSDest,Estimation in adaptive group sequential trials
2011-03-16,peperr,Parallelised Estimation of Prediction Error
2011-03-14,depthTools,Depth Tools Package
2011-03-14,RcmdrPlugin.depthTools,R commander Depth Tools Plug-In
2011-03-14,RepeatedHighDim,Detection of global group effect in microarrays data
2011-03-14,rocplus,"ROC, Precision-Recall, Convex Hull and other plots"
2011-03-13,MAMSE,Calculation of Minimum Averaged Mean Squared Error (MAMSE) weights
2011-03-12,BioPhysConnectoR,BioPhysConnectoR
2011-03-11,diffractometry,Baseline identification and peak decomposition for x-ray diffractograms
2011-03-10,Agreement,Statistical Tools for Measuring Agreement
2011-03-10,DIME,DIME (Differential Identification using Mixture Ensemble)
2011-03-09,compeir,Event-specific incidence rates for competing risks data
2011-03-09,CompQuadForm,Distribution function of quadratic forms in normal variables
2011-03-09,wavemulcor,Wavelet routine for multiple correlation
2011-03-08,glmpath,L1 Regularization Path for Generalized Linear Models and Cox Proportional Hazards Model
2011-03-08,HGLMMM,Hierarchical Generalized Linear Models
2011-03-08,survJamda,Survival prediction by joint analysis of microarray gene expression data
2011-03-05,RItools,Randomization inference tools
2011-03-04,rake,Normalize sample weights using marginal total population weights
2011-03-01,iid.test,iid-test
2011-02-28,decon,Deconvolution Estimation in Measurement Error Models
2011-02-28,TGUICore,Teaching GUI - Core functionality
2011-02-28,TGUITeaching,Teaching GUI - prototype
2011-02-27,PERregress,Regression Functions and Datasets
2011-02-26,fractaldim,Estimation of fractal dimensions
2011-02-24,fpca,Restricted MLE for Functional Principal Components Analysis
2011-02-24,rgam,Robust Generalized Additive Model
2011-02-23,locfdr,Computes local false discovery rates
2011-02-22,MUCflights,Munich Franz-Josef-Strauss Airport Pattern Analysis
2011-02-22,pbivnorm,Vectorized Bivariate Normal CDF
2011-02-21,beadarrayMSV,Analysis of Illumina BeadArray SNP data including MSV markers
2011-02-21,COP,Variables selection for index models via correlation pursuit
2011-02-21,GAD,GAD: Analysis of variance from general principles
2011-02-21,Nippon,Japanese utility functions and data
2011-02-20,RAtmosphere,Standard Atmosperic profiles
2011-02-20,skills,Skills in Knowledge Space Theory
2011-02-19,bayespack,Numerical Integration for Bayesian Inference
2011-02-18,AdMit,Adaptive Mixture of Student-t distributions
2011-02-18,DDHFm,Variance Stabilization by Data-Driven Haar-Fisz (for Microarrays)
2011-02-18,Meth27QC,"Meth27QC: sample quality analysis, and sample control analysis"
2011-02-18,nparcomp,nparcomp-package
2011-02-17,MEMSS,Data sets from Mixed-effects Models in S
2011-02-15,codetools,Code Analysis Tools for R
2011-02-15,distrMod,Object oriented implementation of probability models
2011-02-15,geomapdata,Data for topographic and Geologic Mapping
2011-02-15,ldlasso,LD LASSO Regression for SNP Association Study
2011-02-15,RBerkeley,R API to Oracle Berkeley DB
2011-02-13,discretization,"Data preprocessing, discretization for classification"
2011-02-12,FGN,"Fractional Gaussian Noise, estimation and simulaton"
2011-02-12,Julia,Fractal Image Data Generator
2011-02-11,GA4Stratification,A genetic algorithm approach to determine stratum boundaries and sample sizes of each stratum in stratified sampling
2011-02-11,MLPAstats,MLPA analysis to detect gains and loses in genes
2011-02-11,MMST,DATASETS FROM MMST
2011-02-11,PoMoS,Polynomial (ordinary differential equation) Model Search
2011-02-11,snort,Social Network-Analysis On Relational Tables
2011-02-11,survJamda.data,survJamda.data
2011-02-10,CGene,Causal Genetic Analysis
2011-02-10,fPortfolio,Rmetrics - Portfolio Selection and Optimization - ebook available at www.rmetrics.org
2011-02-10,globalboosttest,Testing the additional predictive value of high-dimensional data
2011-02-10,gmt,Interface between GMT Map-Making Software and R
2011-02-10,HMR,Flux estimation with static chamber data
2011-02-10,MetABEL,meta-analysis of genome-wide SNP association results
2011-02-08,extfunnel,Additional Funnel Plot Augmentations
2011-02-08,gaussquad,Collection of functions for Gaussian quadrature
2011-02-08,msBreast,Protein Mass Spectra Dataset from a Breast Cancer Study
2011-02-08,msDilution,Protein Mass Spectra Dataset from a Dilution Experiment
2011-02-08,msProstate,Protein Mass Spectra Dataset from a Prostate Cancer Study
2011-02-08,QSARdata,Quantitative Structure Activity Relationship (QSAR) Data Sets
2011-02-07,RthroughExcelWorkbooksInstaller,Excel Workbooks supporting Statistics courses using 'R through Excel'
2011-02-06,Ecdat,Data sets for econometrics
2011-02-06,fds,Functional data sets
2011-02-04,Rdsm,Threads Environment for R
2011-02-03,CRTSize,Sample Size Estimation Functions for Cluster Randomized Trials
2011-02-03,dicionariosIBGE,Dictionaries for reading survey microdata from IBGE
2011-02-02,esd4all,esd4all
2011-02-02,genetics,Population Genetics
2011-02-01,wild1,R Tools for Wildlife Research and Management
2011-01-31,belief,Contains basic functions to manipulate belief functions and associated mass assignments
2011-01-31,HPbayes,Heligman Pollard mortality model parameter estimation using Bayesian Melding with Incremental Mixture Importance Sampling
2011-01-31,orthopolynom,Collection of functions for orthogonal and orthonormal polynomials
2011-01-30,BayesX,R Utilities Accompanying the Software Package BayesX
2011-01-29,classifly,Explore classification models in high dimensions
2011-01-29,cmaes,Covariance Matrix Adapting Evolutionary Strategy
2011-01-28,DeducerMMR,A Deducer plugin for moderated multiple regressions and simple slopes analysis
2011-01-28,meifly,Interactive model exploration using GGobi
2011-01-28,profr,An alternative display for profiling information
2011-01-28,rAverage,Parameter estimation for the Averaging model of Information Integration Theory
2011-01-28,reshape,Flexibly reshape data
2011-01-28,ResistorArray,electrical properties of resistor networks
2011-01-28,swamp,Analysis and visualization of high-dimensional data in respect to sample annotations
2011-01-26,MAT,Multidimensional Adaptive Testing (MAT)
2011-01-25,diff,Statistics: What's the Difference?
2011-01-25,multibiplotGUI,Multibiplot Analysis in R
2011-01-25,mvtBinaryEP,Generates Correlated Binary Data
2011-01-25,orth,Multivariate Logistic Regressions Using Orthogonalized Residuals
2011-01-25,xlsReadWrite,Read and write Excel files (.xls)
2011-01-24,NetData,Network Data for McFarland's SNA R labs
2011-01-24,outliers,Tests for outliers
2011-01-24,sfa,Stochastic Frontier Analysis
2011-01-23,isotone,Active set and generalized PAVA for isotone optimization
2011-01-23,multxpert,Common Multiple Testing Procedures and Gatekeeping Procedures
2011-01-23,pcurve,Principal curve analysis
2011-01-21,phyloclim,Integrating phylogenetics and climatic niche modelling
2011-01-21,review,Manage Review Logs
2011-01-21,RobRex,Optimally robust influence curves for regression and scale
2011-01-21,ROptEstOld,Optimally robust estimation - old version
2011-01-21,ROptRegTS,Optimally robust estimation for regression-type models
2011-01-20,darts,Statistical Tools to Analyze Your Darts Game
2011-01-20,grt,General Recognition Theory
2011-01-20,oncomodel,Maximum likelihood tree models for oncogenesis
2011-01-20,RobLox,Optimally robust influence curves and estimators for location and scale
2011-01-19,maxLinear,Conditional Samplings for Max-Linear Models
2011-01-19,sporm,Semiparametric proportional odds rate model
2011-01-19,waved,Wavelet Deconvolution
2011-01-17,mapproj,Map Projections
2011-01-15,audio,Audio Interface for R
2011-01-15,esotericR,esotericR articles from lemnica.com
2011-01-15,rChoiceDialogs,rChoiceDialogs collection
2011-01-14,knn,knn-gcv
2011-01-14,qAnalyst,"Control Charts, Capability and Distribution Identification"
2011-01-14,sinartra,"A simple web app framework for R, based on sinatra"
2011-01-13,SVMMaj,SVMMaj algorithm
2011-01-12,EuclideanMaps,Displays Euclidean Maps
2011-01-11,scout,Implements the Scout method for Covariance-Regularized Regression
2011-01-11,topmodel,Implementation of the hydrological model TOPMODEL in R
2011-01-10,pso,Particle Swarm Optimization
2011-01-08,ipptoolbox,IPP Toolbox
2011-01-06,GB2,"Generalized Beta Distribution of the Second Kind: properties, likelihood, estimation"
2011-01-06,mstate,"Data preparation, estimation and prediction in multi-state models"
2011-01-06,pequod,Moderated regression package
2011-01-05,NMFN,Non-negative Matrix Factorization
2011-01-04,favir,Formatted Actuarial Vignettes in R
2011-01-03,BlakerCI,Blaker's binomial confidence limits
2011-01-03,dbConnect,Provides a graphical user interface to connect with databases that use MySQL
2011-01-03,english,Translate integers into English
2011-01-03,extremevalues,Univariate outlier detection
2011-01-03,factualR,thin wrapper for the Factual.com server API
2011-01-03,heavy,Package for outliers accomodation using heavy-tailed distributions
2011-01-03,Miney,Implementation of the Well-Known Game to Clear Bombs from a Given Field (Matrix)
2011-01-03,neariso,Near-Isotonic Regression
2011-01-03,reliaR,Package for some probability distributions
2010-12-23,rphast,R interface to PHAST software for comparative genomics
2010-12-21,bifactorial,Inferences for bi- and trifactorial trial designs
2010-12-21,sra,Selection Response Analysis
2010-12-20,imguR,Share plots using the imgur.com image hosting service
2010-12-16,orQA,Order Restricted Assessment Of Microarray Titration Experiments
2010-12-15,bisoreg,Bayesian Isotonic Regression with Bernstein Polynomials
2010-12-14,SimultAnR,Correspondence and Simultaneous Analysis
2010-12-12,ImpactIV,Identifying Causal Effect for Multi-Component Intervention Using Instrumental Variable Method
2010-12-12,parfossil,Parallelized functions for palaeoecological and palaeogeographical analysis
2010-12-09,IMIS,Increamental Mixture Importance Sampling
2010-12-09,sharx,Models and Data Sets for the Study of Species-Area Relationships
2010-12-08,DCGL,Differential Coexpression Analysis of Gene Expression Microarray Data
2010-12-07,inline,"Inline C, C++, Fortran function calls from R"
2010-12-07,pfda,Paired Functional Data Analysis
2010-12-07,PresenceAbsence,Presence-Absence Model Evaluation
2010-12-07,twiddler,Interactive manipulation of R expressions
2010-12-06,dcv,Conventional Cross-validation statistics for climate-growth model
2010-12-04,caspar,Clustered and sparse regression (CaSpaR)
2010-12-04,clusterCons,Calculate the consensus clustering result from re-sampled clustering experiments with the option of using multiple algorithms and parameter
2010-12-04,fdim,Functions for calculating fractal dimension
2010-12-03,bivarRIpower,Sample size calculations for bivariate longitudinal data
2010-12-03,rwm,R Workspace Management
2010-12-03,sdcMicroGUI,Graphical user interface for package sdcMicro
2010-12-02,FitARMA,FitARMA: Fit ARMA or ARIMA using fast MLE algorithm
2010-12-01,tensorA,Advanced tensors arithmetic with named indices
2010-11-30,cimis,R package for retrieving data from CIMIS
2010-11-30,ltsa,Linear time series analysis
2010-11-30,Rmpi,Interface (Wrapper) to MPI (Message-Passing Interface)
2010-11-29,mfp,Multivariable Fractional Polynomials
2010-11-29,SLC,Slope and level change
2010-11-28,pesticides,Analysis of single serving and composite pesticide residue measurements
2010-11-26,hwriter,HTML Writer - Outputs R objects in HTML format
2010-11-26,mem,Moving Epidemics Method R Package
2010-11-25,polspline,Polynomial spline routines
2010-11-24,mtsdi,Multivariate time series data imputation
2010-11-24,Records,Record Values and Record Times
2010-11-22,labeling,Axis Labeling
2010-11-22,sna,Tools for Social Network Analysis
2010-11-22,stab,data analysis of drug stability for shelf life estimation
2010-11-22,termstrc,Zero-coupon Yield Curve Estimation
2010-11-19,fpc,Flexible procedures for clustering
2010-11-18,MCLIME,Simultaneous Estimation of the Regression Coefficients and Precision Matrix
2010-11-17,BayHap,Bayesian analysis of haplotype association using Markov Chain Monte Carlo
2010-11-14,colcor,Tests for column correlation in the presence of row correlation
2010-11-14,DTDA,Doubly truncated data analysis
2010-11-13,AllPossibleSpellings,Computes all of a word's possible spellings
2010-11-13,DAKS,Data Analysis and Knowledge Spaces
2010-11-12,SASxport,Read and Write SAS XPORT Files
2010-11-10,TEQR,Target Equavelence Range Design
2010-11-09,playwith,A GUI for interactive plots using GTK+
2010-11-08,proptest,Tests of the Proportional Hazards Assumption
2010-11-08,RMC,Functions for fitting Markov models
2010-11-08,tfer,Forensic Glass Transfer Probabilities
2010-11-05,granova,Graphical Analysis of Variance
2010-11-05,pamctdp,Principal Axes Methods for Contingency Tables with Partition Structures on Rows and Columns
2010-11-04,mixer,Random graph clustering
2010-11-03,aster2,Aster Models
2010-11-03,vrtest,Variance Ratio tests and other tests for Martigale Difference Hypothesis
2010-10-29,helpr,Help for R
2010-10-28,varSelRF,Variable selection using random forests
2010-10-27,AMA,Anderson-Moore Algorithm
2010-10-27,inference,Functions to extract inferential values of a fitted model object
2010-10-27,mixedQF,Estimator with Qudratics Forms in Mixeds Models
2010-10-26,RunuranGUI,A GUI for the UNU.RAN random variate generators
2010-10-26,smirnov,"Provides two taxonomic coefficients from E. S. Smirnov ""Taxonomic analysis"" (1969) book"
2010-10-23,asympTest,Asymptotic statistic
2010-10-23,isopam,Isopam (Clustering)
2010-10-20,DatABEL,file-based access to large matrices stored on HDD in binary format
2010-10-20,fANCOVA,Nonparametric Analysis of Covariance
2010-10-18,BaM,Functions and datasets for books by Jeff Gill
2010-10-15,dpa,Dynamic Path Approach
2010-10-15,RGCCA,Regularized Generalized Canonical Correlation Analysis
2010-10-14,seqRFLP,Simulation and visualization of restriction enzyme cutting pattern from DNA sequences
2010-10-13,missMDA,Handling missing values with/in multivariate data analysis (principal component methods)
2010-10-12,PermAlgo,Permutational algorithm to simulate survival data
2010-10-12,spaa,SPecies Association Analysis
2010-10-11,neuralnet,Training of neural networks
2010-10-11,rpanel,Simple Interactive Controls for R Using the tcltk Package
2010-10-10,hotspots,Hot spots
2010-10-09,RGtk2Extras,Data frame editor and dialog making wrapper for RGtk2
2010-10-05,dlm,Bayesian and Likelihood Analysis of Dynamic Linear Models
2010-10-05,weirs,A Hydraulics Package to Compute Open-Channel Flow over Weirs
2010-10-04,R2HTML,HTML exportation for R objects
2010-10-04,rocc,ROC based classification
2010-10-04,wSVM,Weighted SVM with boosting algorithm for improving accuracy
2010-10-03,gcbd,GPU/CPU Benchmarking in Debian-based systems
2010-10-01,FITSio,FITS (Flexible Image Transport System) utilities
2010-10-01,genepi,Genetic Epidemiology Design and Inference
2010-09-29,factorQR,Bayesian quantile regression factor models
2010-09-28,sound,A Sound Interface for R
2010-09-27,svIDE,SciViews GUI API - IDE and code editor functions
2010-09-27,violinmplot,Combination of violin plot with mean and standard deviation
2010-09-26,divisors,Find the divisors of a number
2010-09-23,moonsun,Basic astronomical calculations with R
2010-09-22,Metabonomic,GUI for Metabonomic Analysis
2010-09-20,bentcableAR,Bent-Cable Regression for Independent Data or Autoregressive Time Series
2010-09-20,RadioSonde,Tools for plotting skew-T diagrams and wind profiles
2010-09-19,RNCBI,The java ncbi interface to R
2010-09-17,glrt,Generalized Logrank Tests for Interval-censored Failure Time Data
2010-09-17,laercio,"Duncan test, Tukey test and Scott-Knott test"
2010-09-16,ORDER2PARENT,Estimate parent distributions with data of several order statistics
2010-09-16,prabclus,"Functions for clustering of presence-absence, abundance and multilocus genetic data"
2010-09-16,RUnit,R Unit test framework
2010-09-16,tseriesChaos,Analysis of nonlinear time series
2010-09-15,relaimpo,Relative importance of regressors in linear models
2010-09-15,rpud,R functions for computation on GPU
2010-09-15,smoothmest,Smoothed M-estimators for 1-dimensional location
2010-09-11,uncompress,Uncompress
2010-09-09,SE.IGE,Standard errors of estimated genetic parametes
2010-09-08,pbatR,P2BAT
2010-09-08,qtlDesign,Design of QTL experiments
2010-09-06,SIS,Sure Independence Screening
2010-09-05,validator,External and Internal Validation Indices
2010-09-03,memoise,Memoise functions
2010-09-02,SMCP,Smoothed minimax concave penalization (SMCP) method for genome-wide association studies
2010-09-01,clustsig,Significant Cluster Analysis
2010-09-01,GeneReg,Construct time delay gene regulatory network
2010-08-31,CFL,Compensatory Fuzzy Logic
2010-08-31,costat,Time series costationarity determination and tests of stationarity
2010-08-31,npde,Normalised prediction distribution errors for nonlinear mixed-effect models
2010-08-31,rmac,calculate RMAC or FMAC agreement coefficients
2010-08-30,LVQTools,Learning Vector Quantization Tools
2010-08-29,modeest,Mode Estimation
2010-08-28,CADStat,Provides a GUI to several statistical methods useful for causal assessment
2010-08-28,PBSddesolve,Solver for Delay Differential Equations
2010-08-28,RcmdrPlugin.TextMining,"Rcommander plugin for ""tm"" package"
2010-08-27,anapuce,Tools for microarray data analysis
2010-08-27,magma,Matrix Algebra on GPU and Multicore Architectures
2010-08-27,RandForestGUI,RandForestGUI
2010-08-25,ecoreg,Ecological regression using aggregate and individual data
2010-08-25,GGMselect,Gaussian Graphs Models selection
2010-08-25,homals,Gifi Methods for Optimal Scaling
2010-08-25,TRIANG,Symmetric discrete triangular distributions
2010-08-25,YieldCurve,Modelling and estimation of the yield curve
2010-08-23,nls2,Non-linear regression with brute force
2010-08-23,penalizedSVM,Feature Selection SVM using penalty functions
2010-08-23,PET,Simulation and Reconstruction of PET Images
2010-08-23,sifds,Swedish inflation forecast data set
2010-08-22,TRIANGG,General discrete triangular distribution
2010-08-18,intervals,Tools for working with points and intervals
2010-08-17,adlift,An adaptive lifting scheme algorithm
2010-08-17,nlt,A nondecimated lifting transform for signal denoising
2010-08-16,clustTool,GUI for clustering data with spatial information
2010-08-16,GillespieSSA,Gillespie's Stochastic Simulation Algorithm (SSA)
2010-08-16,lmPerm,Permutation tests for linear models
2010-08-12,charlson,Converts listwise icd9 data into comorbidity count and Charlson Index
2010-08-12,cobs99,Constrained B-splines – outdated 1999 version
2010-08-12,igraphtosonia,Convert iGraph graps to SoNIA .son files
2010-08-11,classGraph,Construct Graphs of S4 Class Hierarchies
2010-08-11,normwhn.test,Normality and White Noise Testing
2010-08-10,brainwaver,Basic wavelet analysis of multivariate time series with a visualisation and parametrisation using graph theory
2010-08-10,doMPI,Foreach parallel adaptor for the Rmpi package
2010-08-10,phitest,Nonparametric goodness-of-fit methods based on phi-divergences
2010-08-10,RLastFM,R interface to last.fm API
2010-08-09,PHYLOGR,Functions for phylogenetically based statistical analyses
2010-08-09,unbalhaar,Function estimation via Unbalanced Haar wavelets
2010-08-08,psychometric,Applied Psychometric Theory
2010-08-06,hexView,Viewing Binary Files
2010-08-06,MSToolkit,The MSToolkit library for clinical trial design
2010-08-06,SlimPLS,SlimPLS multivariate feature selection
2010-08-05,combinat,combinatorics utilities
2010-08-05,Geneclust,Simulation and analysis of spatial structure of population genetics data
2010-08-05,phybase,Basic functions for phylogenetic analysis
2010-08-04,cmprskContin,Continuous mark-specific relative risks for two groups
2010-08-04,vegetarian,Jost Diversity Measures for Community Data
2010-08-03,GWASExactHW,Exact Hardy-Weinburg testing for Genome Wide Association Studies
2010-08-02,Flury,"Data Sets from Flury, 1997"
2010-08-01,nFDR,Nonparametric Estimate of FDR Based on Bernstein Polynomials
2010-08-01,rSymPy,R interface to SymPy computer algebra system
2010-08-01,TSA,Time Series Analysis
2010-07-31,MVpower,Give power for a given effect size using multivariate classification methods
2010-07-31,R4dfp,4dfp MRI Image Read and Write Routines
2010-07-31,splinesurv,Nonparametric bayesian survival analysis
2010-07-30,amei,Adaptive Management of Epidemiological Interventions
2010-07-30,ddst,Data driven smooth test
2010-07-30,exactci,Exact P-values and Matching Confidence Intervals for simple Discrete Parametric Cases
2010-07-30,FieldSim,Random fields simulations
2010-07-30,gaussDiff,Difference measures for multivariate Gaussian probability density functions
2010-07-30,geozoo,Zoo of Geometric Objects
2010-07-30,MChtest,Monte Carlo hypothesis tests with Sequential Stopping
2010-07-30,RcmdrPlugin.SensoMineR,Graphical User Interface for SensoMineR
2010-07-29,allan,Automated Large Linear Analysis Node
2010-07-29,EnQuireR,A package dedicated to questionnaires
2010-07-29,perm,Exact or Asymptotic permutation tests
2010-07-29,pvclass,P-values for Classification
2010-07-26,stepPlr,L2 penalized logistic regression with a stepwise variable selection
2010-07-25,MOCCA,Multi-objective optimization for collecting cluster alternatives
2010-07-24,bigtabulate,"table-, tapply-, and split-like functionality for matrix and big.matrix objects"
2010-07-24,lqa,Penalized Likelihood Inference for GLMs
2010-07-24,MCPMod,Design and Analysis of Dose-Finding Studies (see also DoseFinding package)
2010-07-24,pglm,panel generalized linear model
2010-07-24,PolynomF,Polynomials in R
2010-07-24,RFLPtools,Tools to analyse RFLP data
2010-07-24,rvgtest,Tools for Analyzing Non-Uniform Pseudo-Random Variate Generators
2010-07-24,sigclust,Statistical Significance of Clustering
2010-07-24,soil.spec,Soil spectral data exploration and regression functions
2010-07-09,epitools,Epidemiology Tools
